"archetype","read_month","read_type_of_day","read_hh","n_puprn","elec_imp_mean","elec_imp_50th","elec_imp_75th","elec_imp_25th","elec_imp_90th","elec_imp_10th","month","n_days","mean.year","p50th.year","p10th.year","p25th.year","p75th.year","p90th.year","kwh.mean","kwh.50th","kwh.10th","kwh.25th","kwh.75th","kwh.90th","persona"
"N","jan","weekday",27,194,"0.0000787","0.0000732","0.0000952","0.0000521","0.000128104","0.0000331",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2898756787561,0.2696175309396,0.1219172168593,0.1918999093163,0.3506501222056,0.471845412342712,"P1"
"N","jan","weekday",28,194,"0.0000786","0.0000716","0.0000949","0.0000502","0.000132398","0.0000366",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2895073487958,0.2637242515748,0.1348087654698,0.1849016400706,0.3495451323247,0.487661500837994,"P1"
"N","jan","weekday",29,194,"0.0000762","0.0000668","0.0000936","0.0000463","0.000132459","0.0000352",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2806674297486,0.2460444134804,0.1296521460256,0.1705367716189,0.3447568428408,0.487886182113777,"P1"
"N","jan","weekday",30,194,"0.000077","0.0000665","0.000101","0.0000483","0.000132279","0.0000356",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.283614069431,0.2449394235995,0.1311254658668,0.1779033708249,0.372013259903,0.487223188185237,"P1"
"N","jan","weekday",31,194,"0.0000777","0.0000646","0.0000981","0.0000483","0.000126858","0.0000343",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2861923791531,0.2379411543538,0.1263371763829,0.1779033708249,0.3613316910543,0.467256021037374,"P1"
"N","jan","weekday",32,194,"0.0000832","0.0000728","0.000106","0.000052","0.000142022","0.0000378",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3064505269696,0.2681442110984,0.1392287249934,0.191531579356,0.390429757918,0.523109576217266,"P1"
"N","jan","weekday",33,194,"0.0000903","0.000074","0.000117","0.0000527","0.000145066","0.0000423",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3326019541509,0.272564170622,0.1558035732069,0.1941098890781,0.430946053551,0.534321540208798,"P1"
"N","jan","weekday",34,194,"0.0000994","0.0000866","0.000127089","0.0000664","0.000162238","0.0000454",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3661199805382,0.3189737456198,0.1672218019762,0.2445710936392,0.468106863245667,0.597571160991514,"P1"
"N","jan","weekday",35,194,"0.000114346","0.0000966","0.000140802","0.0000704","0.000203275","0.0000518",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.421170576404638,0.3558067416498,0.1907949194354,0.2593042920512,0.518615950701606,0.748722726799825,"P1"
"N","jan","weekday",36,194,"0.00012412","0.000104578","0.000160968","0.0000707","0.000237234","0.0000494",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.45717114672436,0.385192105882534,0.1819550003882,0.2604092819321,0.592893370495704,0.873803898018102,"P1"
"N","jan","weekday",37,194,"0.000124041","0.00010964","0.000154725","0.0000732","0.000210968","0.0000566",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.456880166055723,0.40383696847292,0.2084747575298,0.2696175309396,0.569898531074175,0.777058350645704,"P1"
"N","jan","weekday",38,194,"0.000119728","0.0000995","0.000150839","0.0000721","0.000208328","0.0000501",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.440994094867984,0.3664883104985,0.1845333101103,0.2655659013763,0.555585228816917,0.767334439693784,"P1"
"N","jan","weekday",39,194,"0.000112559","0.000091","0.000147561","0.0000704","0.000193245","0.0000503",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.414588520014077,0.335180263873,0.1852699700309,0.2593042920512,0.543511372718283,0.711779231781735,"P1"
"N","jan","weekday",40,194,"0.00011","0.0000992","0.000139751","0.00007","0.000191588","0.0000501",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.40516295633,0.3653833206176,0.1845333101103,0.25783097221,0.514744802818853,0.705676004339564,"P1"
"N","jan","weekday",41,194,"0.000105","0.0000924","0.000134907","0.0000644","0.000176959","0.0000461",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.386746458315,0.3403368833172,0.1698001116983,0.2372044944332,0.496902899541921,0.651793014447277,"P1"
"N","jan","weekday",42,194,"0.000104","0.0000882","0.000125122","0.0000646","0.000179165","0.0000448",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.383063158712,0.3248670249846,0.1650118222144,0.2379411543538,0.460861812926566,0.659918373371495,"P1"
"N","jan","weekday",43,194,"0.0000949","0.0000814","0.000112","0.0000586","0.000171453","0.000043",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3495451323247,0.2998205876842,0.158381882929,0.2158413567358,0.412529555536,0.631512766833159,"P1"
"N","jan","weekday",44,194,"0.0000857","0.0000722","0.000107","0.0000538","0.000151694","0.0000394",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3156587759771,0.2659342313366,0.1451220043582,0.1981615186414,0.394113057521,0.558734449977482,"P1"
"N","jan","weekday",45,194,"0.0000772","0.00007","0.0000968","0.000046","0.000141045","0.0000272",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2843507293516,0.25783097221,0.1001857492016,0.169431781738,0.3565434015704,0.519510992505135,"P1"
"N","jan","weekday",46,194,"0.0000687","0.0000576","0.0000873","0.0000396","0.000126859","0.000026",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2530426827261,0.2121580571328,0.095765789678,0.1458586642788,0.3215520553419,0.467259704336977,"P1"
"N","jan","weekday",47,194,"0.0000612","0.0000465","0.0000708","0.0000325","0.00013","0.0000217",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2254179357036,0.1712734315395,0.0799276013851,0.1197072370975,0.2607776118924,0.47882894839,"P1"
"N","jan","weekday",48,194,"0.0000617","0.0000419","0.0000695","0.000026","0.000133","0.0000179",1,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2272595855051,0.1543302533657,0.0659310628937,0.095765789678,0.2559893224085,0.489878847199,"P1"
"N","jan","weekend",1,194,"0.0000633","0.0000418","0.0000652","0.0000247","0.000135","0.0000168",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2331528648699,0.1539619234054,0.0618794333304,0.0909775001941,0.2401511341156,0.497245446405,"P1"
"N","jan","weekend",2,194,"0.0000675","0.0000389","0.0000646","0.0000263","0.000131","0.0000164",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2486227232025,0.1432803545567,0.0604061134892,0.0968707795589,0.2379411543538,0.482512247993,"P1"
"N","jan","weekend",3,194,"0.0000666","0.0000363","0.0000578","0.0000234","0.000134","0.0000151",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2453077535598,0.1337037755889,0.0556178240053,0.0861892107102,0.2128947170534,0.493562146802,"P1"
"N","jan","weekend",4,194,"0.0000617","0.0000346","0.0000503","0.0000209","0.000122","0.0000145",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2272595855051,0.1274421662638,0.0534078442435,0.0769809617027,0.1852699700309,0.449362551566,"P1"
"N","jan","weekend",5,194,"0.0000601","0.0000328","0.0000495","0.0000207","0.000129","0.0000139",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2213663061403,0.1208122269784,0.0511978644817,0.0762443017821,0.1823233303485,0.475145648787,"P1"
"N","jan","weekend",6,194,"0.0000562","0.0000321","0.0000499","0.0000201","0.000123","0.0000117",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2070014376886,0.1182339172563,0.0430946053551,0.0740343220203,0.1837966501897,0.453045851169,"P1"
"N","jan","weekend",7,194,"0.0000518","0.0000317","0.0000488","0.0000184","0.000127","0.0000116",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1907949194354,0.1167605974151,0.0427262753948,0.0677727126952,0.1797450206264,0.467779049581,"P1"
"N","jan","weekend",8,194,"0.0000556","0.0000341","0.0000503","0.0000206","0.000121","0.000012",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2047914579268,0.1256005164623,0.044199595236,0.0758759718218,0.1852699700309,0.445679251963,"P1"
"N","jan","weekend",9,194,"0.0000526","0.0000336","0.0000549","0.0000201","0.000116","0.0000116",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1937415591178,0.1237588666608,0.0427262753948,0.0740343220203,0.2022131482047,0.427262753948,"P1"
"N","jan","weekend",10,194,"0.0000488","0.000033","0.0000521","0.0000191","0.000101","0.0000118",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1797450206264,0.121548886899,0.0434629353154,0.0703510224173,0.1918999093163,0.372013259903,"P1"
"N","jan","weekend",11,194,"0.0000545","0.0000333","0.000054","0.0000203","0.000121","0.0000126",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2007398283635,0.1226538767799,0.0464095749978,0.0747709819409,0.198898178562,0.445679251963,"P1"
"N","jan","weekend",12,194,"0.0000525","0.0000334","0.0000585","0.0000207","0.000121","0.0000143",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1933732291575,0.1230222067402,0.0526711843229,0.0762443017821,0.2154730267755,0.445679251963,"P1"
"N","jan","weekend",13,194,"0.0000549","0.000035","0.0000642","0.0000233","0.000115","0.0000134",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2022131482047,0.128915486105,0.0493562146802,0.0858208807499,0.2364678345126,0.423579454345,"P1"
"N","jan","weekend",14,194,"0.0000549","0.0000375","0.0000638","0.0000255","0.000108","0.0000172",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2022131482047,0.1381237351125,0.0633527531716,0.0939241398765,0.2349945146714,0.397796357124,"P1"
"N","jan","weekend",15,194,"0.0000633","0.0000434","0.0000742","0.0000292","0.000123","0.0000195",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2331528648699,0.1598552027702,0.0718243422585,0.1075523484076,0.2733008305426,0.453045851169,"P1"
"N","jan","weekend",16,194,"0.0000682","0.0000496","0.0000833","0.0000304","0.000143","0.0000181",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2512010329246,0.1826916603088,0.0666677228143,0.1119723079312,0.3068188569299,0.526711843229,"P1"
"N","jan","weekend",17,194,"0.0000706","0.0000555","0.0000927","0.0000345","0.000130945","0.0000221",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2600409519718,0.2044231279665,0.0814009212263,0.1270738363035,0.3414418731981,0.482309666514835,"P1"
"N","jan","weekend",18,194,"0.0000775","0.0000617","0.000101","0.0000373","0.000155055","0.0000232",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2854557192325,0.2272595855051,0.0854525507896,0.1373870751919,0.372013259903,0.571114019943165,"P1"
"N","jan","weekend",19,194,"0.0000877","0.0000725","0.000117","0.0000422","0.000182078","0.0000233",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3230253751831,0.2670392212175,0.0858208807499,0.1554352432466,0.430946053551,0.670647825115034,"P1"
"N","jan","weekend",20,194,"0.0000872","0.0000713","0.000116","0.0000483","0.000157378","0.0000251",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3211837253816,0.2626192616939,0.0924508200353,0.1779033708249,0.427262753948,0.579670324920934,"P1"
"N","jan","weekend",21,194,"0.0000839","0.0000684","0.000108156","0.0000464","0.00015172","0.0000301",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3090288366917,0.2519376928452,0.1108673180503,0.1709051015792,0.398370951862068,0.55883021576716,"P1"
"N","jan","weekend",22,194,"0.000084","0.0000734","0.000114","0.0000465","0.00014298","0.0000295",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.309397166652,0.2703541908602,0.1086573382885,0.1712734315395,0.419896154742,0.52663817723694,"P1"
"N","jan","weekend",23,194,"0.0000817","0.0000701","0.000108","0.0000482","0.000148759","0.0000271",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3009255775651,0.2581993021703,0.0998174192413,0.1775350408646,0.397796357124,0.547923965642677,"P1"
"N","jan","weekend",24,194,"0.000085","0.000073","0.000111447","0.0000505","0.000146632","0.0000306",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.313080466255,0.268880871019,0.1127089678518,0.1860066299515,0.410492690855541,0.540089587387096,"P1"
"N","jan","weekend",25,194,"0.000084","0.0000725","0.000108093","0.000047","0.000145782","0.0000353",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.309397166652,0.2670392212175,0.1300204759859,0.173115081341,0.398138903987079,0.536958782724546,"P1"
"N","jan","weekend",26,194,"0.0000875","0.0000759","0.000111423","0.0000518","0.000138311","0.0000373",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3222887152625,0.2795624398677,0.1373870751919,0.1907949194354,0.410404291665069,0.509440851390533,"P1"
"N","jan","weekend",27,194,"0.0000869","0.0000748","0.000110494","0.00005","0.000150217","0.000033",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3200787355007,0.2755108103044,0.121548886899,0.18416498015,0.406982506333882,0.553294216463851,"P1"
"N","jan","weekend",28,194,"0.0000856","0.000075","0.000112155","0.0000483","0.000154455","0.0000341",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3152904460168,0.276247470225,0.1256005164623,0.1779033708249,0.413100466974465,0.568904040181365,"P1"
"N","jan","weekend",29,194,"0.0000869","0.0000741","0.000109","0.0000531","0.000147876","0.0000328",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3200787355007,0.2729325005823,0.1208122269784,0.1955832089193,0.401479656727,0.544671612093228,"P1"
"N","jan","weekend",30,194,"0.0000896","0.0000775","0.000116987","0.0000518","0.000151665","0.0000375",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3300236444288,0.2854557192325,0.1381237351125,0.1907949194354,0.430898170656161,0.558627634288995,"P1"
"N","jan","weekend",31,194,"0.0000859","0.0000766","0.000114","0.0000512","0.000144625","0.0000348",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3163954358977,0.2821407495898,0.1281788261844,0.1885849396736,0.419896154742,0.532697205083875,"P1"
"N","jan","weekend",32,194,"0.0000921","0.0000812","0.000124214","0.0000534","0.000154061","0.0000345",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3392318934363,0.2990839277636,0.1270738363035,0.1966881988002,0.457517376887042,0.567452820137783,"P1"
"N","jan","weekend",33,194,"0.0000998","0.0000839","0.000127324","0.0000556","0.00017741","0.0000362",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3675933003794,0.3090288366917,0.1333354456286,0.2047914579268,0.468972438652372,0.65345418256823,"P1"
"N","jan","weekend",34,194,"0.000104","0.0000893","0.000143243","0.0000612","0.000182517","0.000038",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.383063158712,0.3289186545479,0.139965384914,0.2254179357036,0.527606885032529,0.672264793640751,"P1"
"N","jan","weekend",35,194,"0.000115436","0.000102755","0.000144207","0.0000673","0.000209593","0.000048",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.425185372971908,0.378477450706265,0.176798380944,0.2478860632819,0.531157585849821,0.771993813691579,"P1"
"N","jan","weekend",36,194,"0.000122574","0.000102131","0.000161843","0.000073","0.000217344","0.0000426",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.451476765538122,0.376179071753993,0.1569085630878,0.268880871019,0.596116257648329,0.800543068914432,"P1"
"N","jan","weekend",37,194,"0.000119191","0.000107906","0.000151844","0.0000694","0.000203345","0.0000517",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.439016162981173,0.397450126961318,0.1904265894751,0.2556209924482,0.559286944917932,0.748980557772035,"P1"
"N","jan","weekend",38,194,"0.000114234","0.0000996","0.000138916","0.0000689","0.000186321","0.0000505",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.420758046849102,0.3668566404588,0.1860066299515,0.2537793426467,0.511669247650348,0.686276065330563,"P1"
"N","jan","weekend",39,194,"0.000105336","0.0000933","0.000137227","0.0000667","0.000180626","0.000042",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.387984046981608,0.3436518529599,0.154698583326,0.2456760835201,0.505448154620881,0.665299674091478,"P1"
"N","jan","weekend",40,194,"0.000103","0.000095","0.000132845","0.0000628","0.000162602","0.0000427",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.379379859109,0.349913462285,0.1572768930481,0.2313112150684,0.489307935760535,0.598911882047006,"P1"
"N","jan","weekend",41,194,"0.000099","0.000084","0.000127547","0.00006","0.000178902","0.0000422",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.364646660697,0.309397166652,0.1554352432466,0.22099797618,0.469793814463841,0.658949665575906,"P1"
"N","jan","weekend",42,194,"0.0000969","0.0000865","0.000122714","0.0000593","0.000153748","0.0000394",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3569117315307,0.3186054156595,0.1451220043582,0.2184196664579,0.451992427482542,0.566299947362044,"P1"
"N","jan","weekend",43,194,"0.000087","0.000073","0.00011","0.0000493","0.000153906","0.0000354",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.320447065461,0.268880871019,0.1303888059462,0.1815866704279,0.40516295633,0.566881908699318,"P1"
"N","jan","weekend",44,194,"0.0000819","0.0000701","0.000102","0.0000493","0.000147504","0.0000337",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.3016622374857,0.2581993021703,0.1241271966211,0.1815866704279,0.375696559506,0.543301424640912,"P1"
"N","jan","weekend",45,194,"0.0000756","0.0000635","0.000096","0.0000439","0.000141252","0.00003",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2784574499868,0.2338895247905,0.11049898809,0.1616968525717,0.353596761888,0.520273435522956,"P1"
"N","jan","weekend",46,194,"0.000068","0.0000587","0.0000829","0.0000396","0.000133037","0.000024",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.250464373004,0.2162096866961,0.088399190472,0.1458586642788,0.3053455370887,0.490015129284311,"P1"
"N","jan","weekend",47,194,"0.0000595","0.0000465","0.00007","0.0000306","0.000116","0.000021",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2191563263785,0.1712734315395,0.077349291663,0.1127089678518,0.25783097221,0.427262753948,"P1"
"N","jan","weekend",48,194,"0.0000597","0.0000421","0.0000692","0.0000271","0.000119","0.0000158",1,8.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.2198929862991,0.1550669132863,0.0581961337274,0.0998174192413,0.2548843325276,0.438312652757,"P1"
"N","jul","weekday",1,194,"0.0000339","0.00003","0.0000428","0.0000191","0.0000593","0.0000101",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1248638565417,0.11049898809,0.0372013259903,0.0703510224173,0.1576452230084,0.2184196664579,"P1"
"N","jul","weekday",2,194,"0.0000334","0.0000285","0.0000411","0.000018","0.0000563","0.00000937",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1230222067402,0.1049740386855,0.03451251728011,0.066299392854,0.1513836136833,0.2073697676489,"P1"
"N","jul","weekday",3,194,"0.0000341","0.0000273","0.0000385","0.0000167","0.0000494","0.00000978",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1256005164623,0.1005540791619,0.03602267011734,0.0615111033701,0.1418070347155,0.1819550003882,"P1"
"N","jul","weekday",4,194,"0.000032","0.0000266","0.0000377","0.000017","0.0000483","0.0000107",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.117865587296,0.0979757694398,0.0394113057521,0.062616093251,0.1388603950331,0.1779033708249,"P1"
"N","jul","weekday",5,194,"0.0000298","0.0000256","0.0000366","0.0000165","0.0000458","0.00000866",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1097623281694,0.0942924698368,0.03189737456198,0.0607744434495,0.1348087654698,0.1686951218174,"P1"
"N","jul","weekday",6,194,"0.0000277","0.0000255","0.0000353","0.0000165","0.0000458","0.00000818",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1020273990031,0.0939241398765,0.03012939075254,0.0607744434495,0.1300204759859,0.1686951218174,"P1"
"N","jul","weekday",7,194,"0.0000278","0.0000249","0.0000348","0.0000156","0.0000457","0.00000857",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1023957289634,0.0917141601147,0.03156587759771,0.0574594738068,0.1281788261844,0.1683267918571,"P1"
"N","jul","weekday",8,194,"0.0000286","0.0000241","0.0000354","0.0000161","0.0000437","0.00000863",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1053423686458,0.0887675204323,0.03178687557389,0.0593011236083,0.1303888059462,0.1609601926511,"P1"
"N","jul","weekday",9,194,"0.0000262","0.0000241","0.000034","0.0000157","0.0000435","0.00000996",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.0965024495986,0.0887675204323,0.03668566404588,0.0578278037671,0.125232186502,0.1602235327305,"P1"
"N","jul","weekday",10,194,"0.0000291","0.0000253","0.0000347","0.0000159","0.0000455","0.00000945",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1071840184473,0.0931874799559,0.03480718124835,0.0585644636877,0.1278104962241,0.1675901319365,"P1"
"N","jul","weekday",11,194,"0.0000327","0.0000249","0.0000381","0.0000167","0.0000522","0.0000104",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1204438970181,0.0917141601147,0.0383063158712,0.0615111033701,0.1403337148743,0.1922682392766,"P1"
"N","jul","weekday",12,194,"0.0000361","0.0000278","0.0000415","0.000018","0.000063","0.0000112",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1329671156683,0.1023957289634,0.0412529555536,0.066299392854,0.1528569335245,0.232047874989,"P1"
"N","jul","weekday",13,194,"0.0000424","0.0000301","0.0000444","0.0000206","0.0000717","0.0000112",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1561719031672,0.1108673180503,0.0412529555536,0.0758759718218,0.1635385023732,0.2640925815351,"P1"
"N","jul","weekday",14,194,"0.0000423","0.0000323","0.0000465","0.0000222","0.0000758","0.0000146",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1558035732069,0.1189705771769,0.0537761742038,0.0817692511866,0.1712734315395,0.2791941099074,"P1"
"N","jul","weekday",15,194,"0.0000495","0.0000383","0.0000585","0.0000256","0.0000825","0.0000172",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1823233303485,0.1410703747949,0.0633527531716,0.0942924698368,0.2154730267755,0.3038722172475,"P1"
"N","jul","weekday",16,194,"0.0000477","0.000037","0.0000554","0.0000253","0.0000833","0.000016",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1756933910631,0.136282085311,0.058932793648,0.0931874799559,0.2040547980062,0.3068188569299,"P1"
"N","jul","weekday",17,194,"0.0000488","0.0000395","0.0000615","0.000028","0.0000834","0.0000177",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1797450206264,0.1454903343185,0.0651944029731,0.103132388884,0.2265229255845,0.3071871868902,"P1"
"N","jul","weekday",18,194,"0.0000503","0.0000391","0.000067","0.0000264","0.0000866","0.0000175",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1852699700309,0.1440170144773,0.0644577430525,0.0972391095192,0.246781073401,0.3189737456198,"P1"
"N","jul","weekday",19,194,"0.0000507","0.0000431","0.0000667","0.000028","0.0000902","0.0000168",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1867432898721,0.1587502128893,0.0618794333304,0.103132388884,0.2456760835201,0.3322336241906,"P1"
"N","jul","weekday",20,194,"0.0000483","0.0000428","0.0000608","0.0000307","0.0000821","0.0000173",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1779033708249,0.1576452230084,0.0637210831319,0.1130772978121,0.2239446158624,0.3023988974063,"P1"
"N","jul","weekday",21,194,"0.0000494","0.0000436","0.0000657","0.0000269","0.0000822","0.0000178",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1819550003882,0.1605918626908,0.0655627329334,0.0990807593207,0.2419927839171,0.3027672273666,"P1"
"N","jul","weekday",22,194,"0.0000483","0.000044","0.0000629","0.0000278","0.0000791","0.0000162",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1779033708249,0.162065182532,0.0596694535686,0.1023957289634,0.2316795450287,0.2913489985973,"P1"
"N","jul","weekday",23,194,"0.0000469","0.0000434","0.0000612","0.0000252","0.0000784","0.0000138",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1727467513807,0.1598552027702,0.0508295345214,0.0928191499956,0.2254179357036,0.2887706888752,"P1"
"N","jul","weekday",24,194,"0.0000473","0.0000446","0.00006","0.0000261","0.0000799","0.0000159",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1742200712219,0.1642751622938,0.0585644636877,0.0961341196383,0.22099797618,0.2942956382797,"P1"
"N","jul","weekday",25,194,"0.0000495","0.0000472","0.0000639","0.0000263","0.0000832","0.0000184",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1823233303485,0.1738517412616,0.0677727126952,0.0968707795589,0.2353628446317,0.3064505269696,"P1"
"N","jul","weekday",26,194,"0.0000488","0.0000442","0.0000614","0.000027","0.0000815","0.0000172",7,21.7,3683.299603,2755.6204,1152.7186,1659.302,4510.7562,7144.8506,0.1797450206264,0.1628018424526,0.0633527531716,0.099449089281,0.2261545956242,0.3001889176445,"P1"
